,광역시/도,시/군/구,차량가격,국고보조금,지방비보조금,보조금합계,예상구매가,차종,연도
0,제주,제주특별자치도,"4,430",640,376,"1,016","3,414",쉐보레 볼트 EV (Bolt EV),2023
0,경기,수원시,"4,430",640,282,922,"3,508",쉐보레 볼트 EV (Bolt EV),2023
0,경기,성남시,"4,430",640,329,969,"3,461",쉐보레 볼트 EV (Bolt EV),2023
0,경기,의정부시,"4,430",640,282,922,"3,508",쉐보레 볼트 EV (Bolt EV),2023
0,경기,안양시,"4,430",640,329,969,"3,461",쉐보레 볼트 EV (Bolt EV),2023
0,경기,부천시,"4,430",640,282,922,"3,508",쉐보레 볼트 EV (Bolt EV),2023
0,경기,광명시,"4,430",640,376,"1,016","3,414",쉐보레 볼트 EV (Bolt EV),2023
0,경기,평택시,"4,430",640,470,"1,110","3,320",쉐보레 볼트 EV (Bolt EV),2023
0,경기,동두천시,"4,430",640,376,"1,016","3,414",쉐보레 볼트 EV (Bolt EV),2023
0,경기,안산시,"4,430",640,282,922,"3,508",쉐보레 볼트 EV (Bolt EV),2023
0,경기,고양시,"4,430",640,282,922,"3,508",쉐보레 볼트 EV (Bolt EV),2023
0,경기,과천시,"4,430",640,329,969,"3,461",쉐보레 볼트 EV (Bolt EV),2023
0,경기,구리시,"4,430",640,376,"1,016","3,414",쉐보레 볼트 EV (Bolt EV),2023
0,경기,남양주시,"4,430",640,282,922,"3,508",쉐보레 볼트 EV (Bolt EV),2023
0,경기,오산시,"4,430",640,376,"1,016","3,414",쉐보레 볼트 EV (Bolt EV),2023
0,경기,시흥시,"4,430",640,282,922,"3,508",쉐보레 볼트 EV (Bolt EV),2023
0,경기,군포시,"4,430",640,329,969,"3,461",쉐보레 볼트 EV (Bolt EV),2023
0,경기,의왕시,"4,430",640,329,969,"3,461",쉐보레 볼트 EV (Bolt EV),2023
0,경기,하남시,"4,430",640,329,969,"3,461",쉐보레 볼트 EV (Bolt EV),2023
0,경기,용인시,"4,430",640,329,969,"3,461",쉐보레 볼트 EV (Bolt EV),2023
0,경기,파주시,"4,430",640,282,922,"3,508",쉐보레 볼트 EV (Bolt EV),2023
0,경기,이천시,"4,430",640,470,"1,110","3,320",쉐보레 볼트 EV (Bolt EV),2023
0,경기,안성시,"4,430",640,470,"1,110","3,320",쉐보레 볼트 EV (Bolt EV),2023
0,경기,김포시,"4,430",640,329,969,"3,461",쉐보레 볼트 EV (Bolt EV),2023
0,경기,화성시,"4,430",640,329,969,"3,461",쉐보레 볼트 EV (Bolt EV),2023
0,경기,광주시,"4,430",640,282,922,"3,508",쉐보레 볼트 EV (Bolt EV),2023
0,경기,양주시,"4,430",640,329,969,"3,461",쉐보레 볼트 EV (Bolt EV),2023
0,경기,포천시,"4,430",640,282,922,"3,508",쉐보레 볼트 EV (Bolt EV),2023
0,경기,여주시,"4,430",640,470,"1,110","3,320",쉐보레 볼트 EV (Bolt EV),2023
0,경기,연천군,"4,430",640,376,"1,016","3,414",쉐보레 볼트 EV (Bolt EV),2023
0,경기,가평군,"4,430",640,470,"1,110","3,320",쉐보레 볼트 EV (Bolt EV),2023
0,경기,양평군,"4,430",640,376,"1,016","3,414",쉐보레 볼트 EV (Bolt EV),2023
0,강원,춘천시,"4,430",640,338,978,"3,452",쉐보레 볼트 EV (Bolt EV),2023
0,강원,원주시,"4,430",640,338,978,"3,452",쉐보레 볼트 EV (Bolt EV),2023
0,강원,강릉시,"4,430",640,338,978,"3,452",쉐보레 볼트 EV (Bolt EV),2023
0,강원,동해시,"4,430",640,338,978,"3,452",쉐보레 볼트 EV (Bolt EV),2023
0,강원,태백시,"4,430",640,338,978,"3,452",쉐보레 볼트 EV (Bolt EV),2023
0,강원,속초시,"4,430",640,338,978,"3,452",쉐보레 볼트 EV (Bolt EV),2023
0,강원,삼척시,"4,430",640,338,978,"3,452",쉐보레 볼트 EV (Bolt EV),2023
0,강원,홍천군,"4,430",640,338,978,"3,452",쉐보레 볼트 EV (Bolt EV),2023
0,강원,횡성군,"4,430",640,338,978,"3,452",쉐보레 볼트 EV (Bolt EV),2023
0,강원,영월군,"4,430",640,338,978,"3,452",쉐보레 볼트 EV (Bolt EV),2023
0,강원,평창군,"4,430",640,338,978,"3,452",쉐보레 볼트 EV (Bolt EV),2023
0,강원,정선군,"4,430",640,338,978,"3,452",쉐보레 볼트 EV (Bolt EV),2023
0,강원,철원군,"4,430",640,338,978,"3,452",쉐보레 볼트 EV (Bolt EV),2023
0,강원,화천군,"4,430",640,338,978,"3,452",쉐보레 볼트 EV (Bolt EV),2023
0,강원,양구군,"4,430",640,338,978,"3,452",쉐보레 볼트 EV (Bolt EV),2023
0,강원,인제군,"4,430",640,338,978,"3,452",쉐보레 볼트 EV (Bolt EV),2023
0,강원,고성군,"4,430",640,338,978,"3,452",쉐보레 볼트 EV (Bolt EV),2023
0,강원,양양군,"4,430",640,338,978,"3,452",쉐보레 볼트 EV (Bolt EV),2023
0,충북,청주시,"4,430",640,640,"1,280","3,150",쉐보레 볼트 EV (Bolt EV),2023
0,충북,충주시,"4,430",640,640,"1,280","3,150",쉐보레 볼트 EV (Bolt EV),2023
0,충북,제천시,"4,430",640,640,"1,280","3,150",쉐보레 볼트 EV (Bolt EV),2023
0,충북,보은군,"4,430",640,640,"1,280","3,150",쉐보레 볼트 EV (Bolt EV),2023
0,충북,옥천군,"4,430",640,640,"1,280","3,150",쉐보레 볼트 EV (Bolt EV),2023
0,충북,증평군,"4,430",640,640,"1,280","3,150",쉐보레 볼트 EV (Bolt EV),2023
0,충북,영동군,"4,430",640,640,"1,280","3,150",쉐보레 볼트 EV (Bolt EV),2023
0,충북,진천군,"4,430",640,640,"1,280","3,150",쉐보레 볼트 EV (Bolt EV),2023
0,충북,괴산군,"4,430",640,640,"1,280","3,150",쉐보레 볼트 EV (Bolt EV),2023
0,충북,음성군,"4,430",640,640,"1,280","3,150",쉐보레 볼트 EV (Bolt EV),2023
0,충북,단양군,"4,430",640,640,"1,280","3,150",쉐보레 볼트 EV (Bolt EV),2023
0,충남,천안시,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,충남,공주시,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,충남,보령시,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,충남,아산시,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,충남,서산시,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,충남,논산시,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,충남,계룡시,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,충남,당진시,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,충남,금산군,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,충남,부여군,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,충남,서천군,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,충남,청양군,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,충남,홍성군,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,충남,예산군,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,충남,태안군,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,전북,전주시,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,전북,군산시,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,전북,익산시,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,전북,정읍시,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,전북,남원시,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,전북,김제시,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,전북,완주군,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,전북,진안군,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,전북,무주군,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,전북,장수군,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,전북,임실군,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,전북,순창군,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,전북,고창군,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,전북,부안군,"4,430",640,658,"1,298","3,132",쉐보레 볼트 EV (Bolt EV),2023
0,전남,목포시,"4,430",640,705,"1,345","3,085",쉐보레 볼트 EV (Bolt EV),2023
0,전남,여수시,"4,430",640,583,"1,223","3,207",쉐보레 볼트 EV (Bolt EV),2023
0,전남,순천시,"4,430",640,611,"1,251","3,179",쉐보레 볼트 EV (Bolt EV),2023
0,전남,나주시,"4,430",640,611,"1,251","3,179",쉐보레 볼트 EV (Bolt EV),2023
0,전남,광양시,"4,430",640,800,"1,440","2,990",쉐보레 볼트 EV (Bolt EV),2023
0,전남,담양군,"4,430",640,705,"1,345","3,085",쉐보레 볼트 EV (Bolt EV),2023
0,전남,곡성군,"4,430",640,800,"1,440","2,990",쉐보레 볼트 EV (Bolt EV),2023
0,전남,구례군,"4,430",640,705,"1,345","3,085",쉐보레 볼트 EV (Bolt EV),2023
0,전남,고흥군,"4,430",640,781,"1,421","3,009",쉐보레 볼트 EV (Bolt EV),2023
0,전남,보성군,"4,430",640,800,"1,440","2,990",쉐보레 볼트 EV (Bolt EV),2023
0,전남,화순군,"4,430",640,705,"1,345","3,085",쉐보레 볼트 EV (Bolt EV),2023
0,전남,장흥군,"4,430",640,705,"1,345","3,085",쉐보레 볼트 EV (Bolt EV),2023
0,전남,강진군,"4,430",640,705,"1,345","3,085",쉐보레 볼트 EV (Bolt EV),2023
0,전남,해남군,"4,430",640,800,"1,440","2,990",쉐보레 볼트 EV (Bolt EV),2023
0,전남,영암군,"4,430",640,800,"1,440","2,990",쉐보레 볼트 EV (Bolt EV),2023
0,전남,무안군,"4,430",640,705,"1,345","3,085",쉐보레 볼트 EV (Bolt EV),2023
0,전남,함평군,"4,430",640,800,"1,440","2,990",쉐보레 볼트 EV (Bolt EV),2023
0,전남,영광군,"4,430",640,705,"1,345","3,085",쉐보레 볼트 EV (Bolt EV),2023
0,전남,장성군,"4,430",640,800,"1,440","2,990",쉐보레 볼트 EV (Bolt EV),2023
0,전남,완도군,"4,430",640,705,"1,345","3,085",쉐보레 볼트 EV (Bolt EV),2023
0,전남,진도군,"4,430",640,800,"1,440","2,990",쉐보레 볼트 EV (Bolt EV),2023
0,전남,신안군,"4,430",640,705,"1,345","3,085",쉐보레 볼트 EV (Bolt EV),2023
0,경북,포항시,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,경주시,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,김천시,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,안동시,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,구미시,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,영주시,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,영천시,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,상주시,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,문경시,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,경산시,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,군위군,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,의성군,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,청송군,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,영양군,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,영덕군,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,청도군,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,고령군,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,성주군,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,칠곡군,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,예천군,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,봉화군,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,울진군,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경북,울릉군,"4,430",640,"1,035","1,675","2,755",쉐보레 볼트 EV (Bolt EV),2023
0,경남,창원시,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경남,진주시,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경남,통영시,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경남,사천시,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경남,김해시,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경남,밀양시,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경남,거제시,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경남,양산시,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경남,의령군,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경남,함안군,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경남,창녕군,"4,430",640,606,"1,246","3,184",쉐보레 볼트 EV (Bolt EV),2023
0,경남,고성군,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경남,남해군,"4,430",640,583,"1,223","3,207",쉐보레 볼트 EV (Bolt EV),2023
0,경남,하동군,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경남,산청군,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경남,함양군,"4,430",640,564,"1,204","3,226",쉐보레 볼트 EV (Bolt EV),2023
0,경남,거창군,"4,430",640,"1,082","1,722","2,708",쉐보레 볼트 EV (Bolt EV),2023
0,경남,합천군,"4,430",640,752,"1,392","3,038",쉐보레 볼트 EV (Bolt EV),2023
0,공단,한국환경공단,"4,430",640,0,640,"3,790",쉐보레 볼트 EV (Bolt EV),2023
0,서울,서울특별시,"4,593",760,190,950,"3,643",쉐보레 볼트 EUV (Bolt EUV),2021
0,부산,부산광역시,"4,593",760,427,"1,187","3,406",쉐보레 볼트 EUV (Bolt EUV),2021
0,대구,대구광역시,"4,593",760,427,"1,187","3,406",쉐보레 볼트 EUV (Bolt EUV),2021
0,인천,인천광역시,"4,593",760,456,"1,216","3,377",쉐보레 볼트 EUV (Bolt EUV),2021
0,광주,광주광역시,"4,593",760,475,"1,235","3,358",쉐보레 볼트 EUV (Bolt EUV),2021
0,대전,대전광역시,"4,593",760,665,"1,425","3,168",쉐보레 볼트 EUV (Bolt EUV),2021
0,울산,울산광역시,"4,593",760,522,"1,282","3,311",쉐보레 볼트 EUV (Bolt EUV),2021
0,세종,세종특별자치시,"4,593",760,19,779,"3,814",쉐보레 볼트 EUV (Bolt EUV),2021
0,제주,제주특별자치도,"4,593",760,427,"1,187","3,406",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,수원시,"4,593",760,427,"1,187","3,406",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,성남시,"4,593",760,380,"1,140","3,453",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,의정부시,"4,593",760,380,"1,140","3,453",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,안양시,"4,593",760,380,"1,140","3,453",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,부천시,"4,593",760,380,"1,140","3,453",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,광명시,"4,593",760,475,"1,235","3,358",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,평택시,"4,593",760,475,"1,235","3,358",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,동두천시,"4,593",760,475,"1,235","3,358",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,안산시,"4,593",760,380,"1,140","3,453",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,고양시,"4,593",760,380,"1,140","3,453",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,과천시,"4,593",760,475,"1,235","3,358",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,구리시,"4,593",760,475,"1,235","3,358",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,남양주시,"4,593",760,380,"1,140","3,453",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,오산시,"4,593",760,475,"1,235","3,358",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,시흥시,"4,593",760,380,"1,140","3,453",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,군포시,"4,593",760,380,"1,140","3,453",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,의왕시,"4,593",760,380,"1,140","3,453",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,하남시,"4,593",760,380,"1,140","3,453",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,용인시,"4,593",760,380,"1,140","3,453",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,파주시,"4,593",760,380,"1,140","3,453",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,이천시,"4,593",760,570,"1,330","3,263",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,안성시,"4,593",760,475,"1,235","3,358",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,김포시,"4,593",760,427,"1,187","3,406",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,화성시,"4,593",760,380,"1,140","3,453",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,광주시,"4,593",760,380,"1,140","3,453",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,양주시,"4,593",760,475,"1,235","3,358",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,포천시,"4,593",760,475,"1,235","3,358",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,여주시,"4,593",760,380,"1,140","3,453",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,연천군,"4,593",760,475,"1,235","3,358",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,가평군,"4,593",760,475,"1,235","3,358",쉐보레 볼트 EUV (Bolt EUV),2021
0,경기,양평군,"4,593",760,475,"1,235","3,358",쉐보레 볼트 EUV (Bolt EUV),2021
0,강원,춘천시,"4,593",760,494,"1,254","3,339",쉐보레 볼트 EUV (Bolt EUV),2021
0,강원,원주시,"4,593",760,494,"1,254","3,339",쉐보레 볼트 EUV (Bolt EUV),2021
0,강원,강릉시,"4,593",760,494,"1,254","3,339",쉐보레 볼트 EUV (Bolt EUV),2021
0,강원,동해시,"4,593",760,494,"1,254","3,339",쉐보레 볼트 EUV (Bolt EUV),2021
0,강원,태백시,"4,593",760,494,"1,254","3,339",쉐보레 볼트 EUV (Bolt EUV),2021
0,강원,속초시,"4,593",760,494,"1,254","3,339",쉐보레 볼트 EUV (Bolt EUV),2021
0,강원,삼척시,"4,593",760,494,"1,254","3,339",쉐보레 볼트 EUV (Bolt EUV),2021
0,강원,홍천군,"4,593",760,494,"1,254","3,339",쉐보레 볼트 EUV (Bolt EUV),2021
0,강원,횡성군,"4,593",760,494,"1,254","3,339",쉐보레 볼트 EUV (Bolt EUV),2021
0,강원,영월군,"4,593",760,494,"1,254","3,339",쉐보레 볼트 EUV (Bolt EUV),2021
0,강원,평창군,"4,593",760,494,"1,254","3,339",쉐보레 볼트 EUV (Bolt EUV),2021
0,강원,정선군,"4,593",760,494,"1,254","3,339",쉐보레 볼트 EUV (Bolt EUV),2021
0,강원,철원군,"4,593",760,494,"1,254","3,339",쉐보레 볼트 EUV (Bolt EUV),2021
0,강원,화천군,"4,593",760,494,"1,254","3,339",쉐보레 볼트 EUV (Bolt EUV),2021
0,강원,양구군,"4,593",760,494,"1,254","3,339",쉐보레 볼트 EUV (Bolt EUV),2021
0,강원,인제군,"4,593",760,494,"1,254","3,339",쉐보레 볼트 EUV (Bolt EUV),2021
0,강원,고성군,"4,593",760,494,"1,254","3,339",쉐보레 볼트 EUV (Bolt EUV),2021
0,강원,양양군,"4,593",760,494,"1,254","3,339",쉐보레 볼트 EUV (Bolt EUV),2021
0,충북,청주시,"4,593",760,760,"1,520","3,073",쉐보레 볼트 EUV (Bolt EUV),2021
0,충북,충주시,"4,593",760,760,"1,520","3,073",쉐보레 볼트 EUV (Bolt EUV),2021
0,충북,제천시,"4,593",760,760,"1,520","3,073",쉐보레 볼트 EUV (Bolt EUV),2021
0,충북,보은군,"4,593",760,760,"1,520","3,073",쉐보레 볼트 EUV (Bolt EUV),2021
0,충북,옥천군,"4,593",760,760,"1,520","3,073",쉐보레 볼트 EUV (Bolt EUV),2021
0,충북,증평군,"4,593",760,760,"1,520","3,073",쉐보레 볼트 EUV (Bolt EUV),2021
0,충북,영동군,"4,593",760,760,"1,520","3,073",쉐보레 볼트 EUV (Bolt EUV),2021
0,충북,진천군,"4,593",760,760,"1,520","3,073",쉐보레 볼트 EUV (Bolt EUV),2021
0,충북,괴산군,"4,593",760,760,"1,520","3,073",쉐보레 볼트 EUV (Bolt EUV),2021
0,충북,음성군,"4,593",760,760,"1,520","3,073",쉐보레 볼트 EUV (Bolt EUV),2021
0,충북,단양군,"4,593",760,760,"1,520","3,073",쉐보레 볼트 EUV (Bolt EUV),2021
0,충남,천안시,"4,593",760,665,"1,425","3,168",쉐보레 볼트 EUV (Bolt EUV),2021
0,충남,공주시,"4,593",760,760,"1,520","3,073",쉐보레 볼트 EUV (Bolt EUV),2021
0,충남,보령시,"4,593",760,665,"1,425","3,168",쉐보레 볼트 EUV (Bolt EUV),2021
0,충남,아산시,"4,593",760,665,"1,425","3,168",쉐보레 볼트 EUV (Bolt EUV),2021
0,충남,서산시,"4,593",760,950,"1,710","2,883",쉐보레 볼트 EUV (Bolt EUV),2021
0,충남,논산시,"4,593",760,665,"1,425","3,168",쉐보레 볼트 EUV (Bolt EUV),2021
0,충남,계룡시,"4,593",760,665,"1,425","3,168",쉐보레 볼트 EUV (Bolt EUV),2021
0,충남,당진시,"4,593",760,950,"1,710","2,883",쉐보레 볼트 EUV (Bolt EUV),2021
0,충남,금산군,"4,593",760,665,"1,425","3,168",쉐보레 볼트 EUV (Bolt EUV),2021
0,충남,부여군,"4,593",760,665,"1,425","3,168",쉐보레 볼트 EUV (Bolt EUV),2021
0,충남,서천군,"4,593",760,665,"1,425","3,168",쉐보레 볼트 EUV (Bolt EUV),2021
0,충남,청양군,"4,593",760,760,"1,520","3,073",쉐보레 볼트 EUV (Bolt EUV),2021
0,충남,홍성군,"4,593",760,665,"1,425","3,168",쉐보레 볼트 EUV (Bolt EUV),2021
0,충남,예산군,"4,593",760,665,"1,425","3,168",쉐보레 볼트 EUV (Bolt EUV),2021
0,충남,태안군,"4,593",760,665,"1,425","3,168",쉐보레 볼트 EUV (Bolt EUV),2021
